ingredient_id,recipe_id,component_group,ingredient_name,nutrition_name,quantity,unit,grams_approx
1396,143,ส่วนผสมหลัก,น้ำมันหมู,น้ำมันหมู,3,ช้อนโต๊ะ,39.0
1397,143,ส่วนผสมหลัก,กุ้งนาง,กุ้งนาง,2,ตัว,250.0
1398,143,ส่วนผสมหลัก,น้ำปลา,น้ำปลา,1/2,ช้อนชา,2.5
1399,143,ส่วนผสมหลัก,น้ำตาลทราย,น้ำตาลทราย,1/4,ช้อนชา,1.25
1400,143,ส่วนผสมหลัก,ใบมะกรูด (หั่นฝอย),ใบมะกรูด,1,ใบ,
1401,143,ส่วนผสมหลัก,ผักชี (เด็ดเป็นใบ),ผักชี,1,ช้อนโต๊ะ,15.0
1402,143,ส่วนผสมหลัก,พริกไทยป่น,พริกไทยป่น,1/4,ช้อนชา,1.25
1403,144,ส่วนผสมหลัก,ปูเค็ม,ปูเค็ม,3,ตัว,
1404,144,ส่วนผสมหลัก,มะดัน (ซอยบาง),มะดัน,4,ผล,
1405,144,ส่วนผสมหลัก,กุ้งแห้งป่น,กุ้งแห้งป่น,2,ช้อนโต๊ะ,30.0
1406,144,ส่วนผสมหลัก,กะปิ,กะปิ,1,ช้อนชา,5.0
1407,144,ส่วนผสมหลัก,กระเทียม,กระเทียม,5,กลีบ,10.0
1408,144,ส่วนผสมหลัก,พริกขี้หนู,พริกขี้หนู,8,เม็ด,
1409,144,ส่วนผสมหลัก,น้ำมะนาว,น้ำมะนาว,1,ช้อนโต๊ะ,15.0
1410,144,ส่วนผสมหลัก,น้ำตาล,น้ำตาล,1/2,ช้อนชา,2.5
1411,144,ส่วนผสมหลัก,น้ำปลา,น้ำปลา,1,ช้อนชา,5.0
1412,145,ส่วนผสมหลัก,เต้าเจี้ยว,เต้าเจี้ยว,1,ช้อนโต๊ะ,15.0
1413,145,ส่วนผสมหลัก,กุ้งตะเข็บ (ต้มปอกเปลือกหั่นเล็ก),กุ้งตะเข็บ,2,ช้อนโต๊ะ,30.0
1414,145,ส่วนผสมหลัก,ขิงสด (ขนาดประมาณ 2-3 ซม.),ขิงสด,1,ท่อน,
1415,145,ส่วนผสมหลัก,มะเขือเทศ (ขนาดกลาง),มะเขือเทศ,1,ผล,
1416,145,ส่วนผสมหลัก,หัวหอม,หัวหอม,1,หัว,30.0
1417,145,ส่วนผสมหลัก,พริกชี้ฟ้าเผา,พริกชี้ฟ้าเผา,1,เม็ด,
1418,145,ส่วนผสมหลัก,น้ำมะนาว,น้ำมะนาว,1,ช้อนชา,5.0
1419,145,ส่วนผสมหลัก,น้ำตาลทราย,น้ำตาลทราย,1/4,ช้อนชา,1.25
1420,146,ส่วนผสมหลัก,แป้งสาลี,แป้งสาลี,500,กรัม,500.0
1421,146,ส่วนผสมหลัก,ไข่เป็ด,ไข่เป็ด,2,ฟอง,140.0
1422,146,ส่วนผสมหลัก,น้ำมันหมู,น้ำมันหมู,2,ช้อนโต๊ะ,26.0
1423,146,ส่วนผสมหลัก,น้ำเย็น,น้ำเย็น,1,ถ้วย,240.0
1424,146,ส่วนผสมหลัก,แป้งมันอย่างดี (ใส่ถุงผ้าขาวเนื้อห่าง ขนาดกว้างยาว 7×10 ซม.),แป้งมันอย่างดี,1/2,ถ้วย,65.0
1425,146,ส่วนผสมหลัก,เนื้อหมู,เนื้อหมู,500,กรัม,500.0
1426,146,ส่วนผสมหลัก,มันแกวหั่นละเอียด,มันแกวหั่นละเอียด,1,ถ้วย,240.0
1427,146,ส่วนผสมหลัก,ผักกาดขาวลวกหั่นฝอยหยาบ,ผักกาดขาวลวกหั่นฝอยหยาบ,1,ถ้วย,240.0
1428,146,ส่วนผสมหลัก,หอมใหญ่หั่นเล็ก,หอมใหญ่หั่นเล็ก,1,ถ้วย,240.0
1429,146,ส่วนผสมหลัก,เกลือป่น,เกลือป่น,1,ช้อนชา,5.0
1430,146,ส่วนผสมหลัก,พริกไทยป่น,พริกไทยป่น,1/2,ช้อนชา,2.5
1431,146,ส่วนผสมหลัก,น้ำตาลทราย,น้ำตาลทราย,2,ช้อนชา,10.0
1432,146,ส่วนผสมหลัก,ซีอิ๊วใส,ซีอิ๊วใส,3,ช้อนโต๊ะ,45.0
1433,146,ส่วนผสมหลัก,เหล้าเสียว,เหล้าเสียว,1,ช้อนโต๊ะ,15.0
1434,147,ส่วนผสมหลัก,ถั่วฝักยาว,ถั่วฝักยาว,5,ฝัก,
1435,147,ส่วนผสมหลัก,ปลา (ขนาดหัวกว้าง 5 ซม.),ปลา,1,ตัว,
1436,147,ส่วนผสมหลัก,หัวหอม,หัวหอม,4,กลีบ,8.0
1437,147,ส่วนผสมหลัก,กระเทียม,กระเทียม,3,กลีบ,6.0
1438,147,ส่วนผสมหลัก,พริกแห้ง,พริกแห้ง,3,เม็ด,
1439,147,ส่วนผสมหลัก,ข่า,ข่า,3,แว่น,15.0
1440,147,ส่วนผสมหลัก,เกลือเม็ด,เกลือเม็ด,1,ช้อนชา,5.0
1441,147,ส่วนผสมหลัก,กะปิ,กะปิ,1/2,ช้อนชา,2.5
1442,147,ส่วนผสมหลัก,น้ำมะขามเปียก,น้ำมะขามเปียก,4,ช้อนโต๊ะ,60.0
1443,147,ส่วนผสมหลัก,น้ำปลา,น้ำปลา,2,ช้อนโต๊ะ,36.0
1444,147,ส่วนผสมหลัก,น้ำตาล,น้ำตาล,2,ช้อนชา,10.0
1445,147,ส่วนผสมหลัก,น้ำ,น้ำ,2,ถ้วยชา,240.0
1446,148,ส่วนผสมหลัก,หมูสามชั้น,หมูสามชั้น,250,กรัม,250.0
1447,148,ส่วนผสมหลัก,สับปะรดปอกเปลือก,สับปะรดปอกเปลือก,1,ซีก,
1448,148,ส่วนผสมหลัก,หัวหอม,หัวหอม,3,กลีบ,6.0
1449,148,ส่วนผสมหลัก,กระเทียม,กระเทียม,3,กลีบ,6.0
1450,148,ส่วนผสมหลัก,ขิง,ขิง,2,แว่น,10.0
1451,148,ส่วนผสมหลัก,รากผักชี,รากผักชี,5,ราก,10.0
1452,148,ส่วนผสมหลัก,พริกไทย,พริกไทย,5,เม็ด,0.25
1453,148,ส่วนผสมหลัก,น้ำปลา,น้ำปลา,2,ช้อนโต๊ะ,36.0
1454,148,ส่วนผสมหลัก,น้ำตาล,น้ำตาล,2,ช้อนชา,10.0
1455,148,ส่วนผสมหลัก,น้ำ,น้ำ,2,ถ้วยชา,240.0
1456,149,ส่วนผสมหลัก,เต้าหู้เหลืองอย่างอ่อน,เต้าหู้เหลืองอย่างอ่อน,300,กรัม,300.0
1457,149,ส่วนผสมหลัก,เนื้อหมูสับ,เนื้อหมูสับ,150,กรัม,150.0
1458,149,ส่วนผสมหลัก,ต้นหอม,ต้นหอม,3,ต้น,
1459,149,ส่วนผสมหลัก,กระเทียม,กระเทียม,1,ช้อนโต๊ะ,15.0
1460,149,ส่วนผสมหลัก,ซีอิ๊วขาว,ซีอิ๊วขาว,1,ช้อนโต๊ะ,15.0
1461,149,ส่วนผสมหลัก,พริกไทยป่น,พริกไทยป่น,1/2,ช้อนชา,2.5
1462,149,ส่วนผสมหลัก,น้ำมันหมูหรือน้ำมันพืช,น้ำมันหมูหรือน้ำมันพืช,2,ช้อนโต๊ะ,26.0
1463,149,ส่วนผสมหลัก,ผงชูรส,ผงชูรส,1/4,ช้อนชา,1.25
1464,150,ส่วนผสมหลัก,ไก่ขนาดกลาง,ไก่ขนาดกลาง,1,ตัว,
1465,150,ส่วนผสมหลัก,เนื้อหมูแดง,เนื้อหมูแดง,750,กรัม,750.0
1466,150,ส่วนผสมหลัก,สับปะรด (หั่นชิ้นสี่เหลี่ยมเล็กๆ),สับปะรด,2,ผล,
1467,150,ส่วนผสมหลัก,ต้นหอม,ต้นหอม,5,ต้น,
1468,150,ส่วนผสมหลัก,เกลือป่น,เกลือป่น,1/2,ช้อนชา,2.5
1469,150,ส่วนผสมหลัก,น้ำปลา,น้ำปลา,1,ช้อนโต๊ะ,18.0
1470,150,ส่วนผสมหลัก,น้ำตาลทราย,น้ำตาลทราย,1,ช้อนชา,5.0
1471,150,ส่วนผสมหลัก,พริกชี้ฟ้าแดง (หั่นแว่น),พริกชี้ฟ้าแดง,2,เม็ด,
1472,150,ส่วนผสมหลัก,น้ำมะขามเปียก,น้ำมะขามเปียก,2,ช้อนชา,10.0
1473,150,ส่วนผสมหลัก,ขิง (ทุบและสับหยาบ),ขิง,8,ซม.,
1474,150,ส่วนผสมหลัก,หัวหอม,หัวหอม,10,หัว,300.0
1475,150,ส่วนผสมหลัก,พริกไทย,พริกไทย,15,เม็ด,0.75
1476,150,ส่วนผสมหลัก,รากผักชี,รากผักชี,1/2,ช้อนชา,2.5
1477,151,ส่วนผสมหลัก,เนื้อวัว,เนื้อวัว,500,กรัม,500.0
1478,151,ส่วนผสมหลัก,ขิงสดซอย,ขิงสดซอย,1,ถ้วยชา,120.0
1479,151,ส่วนผสมหลัก,ถั่วลิสงคั่ว,ถั่วลิสงคั่ว,1/2,ถ้วยชา,60.0
1480,151,ส่วนผสมหลัก,ต้นหอม,ต้นหอม,15,ต้น,
1481,151,ส่วนผสมหลัก,กระเทียม,กระเทียม,7,กลีบ,14.0
1482,151,ส่วนผสมหลัก,น้ำมะนาว,น้ำมะนาว,2,ช้อนโต๊ะ,30.0
1483,151,ส่วนผสมหลัก,เกลือป่น,เกลือป่น,1,ช้อนโต๊ะ,15.0
1484,151,ส่วนผสมหลัก,น้ำมันหมู,น้ำมันหมู,2,ช้อนโต๊ะ,26.0
1485,151,ส่วนผสมหลัก,พริกแดง,พริกแดง,,
1486,151,ส่วนผสมหลัก,ผักชี,ผักชี,,
1487,151,ส่วนผสมหลัก,ใบชะพลูทอดกรอบ,ใบชะพลูทอดกรอบ,,
1488,152,ส่วนผสมหลัก,ไข่ไก่,ไข่ไก่,1,ฟอง,55.0
1489,152,ส่วนผสมหลัก,น้ำตาลทราย,น้ำตาลทราย,1,ช้อนชา,5.0
1490,152,ส่วนผสมหลัก,น้ำผลไม้,น้ำผลไม้,2,ช้อนชา,10.0
1491,152,ส่วนผสมหลัก,นมอุ่น,นมอุ่น,1/2,ถ้วย,120.0
1492,153,ส่วนผสมหลัก,น้ำพริกเผา,น้ำพริกเผา,1,ช้อนโต๊ะ,15.0
1493,153,ส่วนผสมหลัก,กุ้งนาง,กุ้งนาง,1,ตัว,125.0
1494,153,ส่วนผสมหลัก,ถั่วทอง,ถั่วทอง,2,ช้อนโต๊ะ,30.0
